ZVG-Nr.;CAS-Nr.;"verwandte
CAS-Nr.";INDEX-Nr.;EG-Nr.;"verwandte
EG-Nr.";Name;Formel;"Molmasse
[g/mol]";Linksyntax;Hyperlink
490288;818-08-6;;;212-449-1;;Dibutylzinnoxid;C8H18OSn;248,94;https://gestis.dguv.de/data?name=490288;https://gestis.dguv.de/data?name=490288
490289;821-55-6;;;212-480-0;;2-Nonanon;C9H18O;142,24;https://gestis.dguv.de/data?name=490289;https://gestis.dguv.de/data?name=490289
490291;841-06-5;;;212-664-0;;Methoprotryn;C11H21N5OS;271,39;https://gestis.dguv.de/data?name=490291;https://gestis.dguv.de/data?name=490291
490295;870-08-6;;;212-791-1;;Dioctylzinnoxid;C16H34OSn;361,13;https://gestis.dguv.de/data?name=490295;https://gestis.dguv.de/data?name=490295
490296;886-50-0;;;212-950-5;;Terbutryn;C10H19N5S;241,36;https://gestis.dguv.de/data?name=490296;https://gestis.dguv.de/data?name=490296
490297;926-06-7;;;213-132-0;;Isopropylmethansulfonat;C4H10O3S;138,18;https://gestis.dguv.de/data?name=490297;https://gestis.dguv.de/data?name=490297
490299;993-16-8;;050-025-00-6;213-608-8;;Trichlormethylstannan;CH3Cl3Sn;240,08;https://gestis.dguv.de/data?name=490299;https://gestis.dguv.de/data?name=490299
490300;994-31-0;;050-006-00-2;213-616-1;;Triethylzinnchlorid;C6H15ClSn;241,33;https://gestis.dguv.de/data?name=490300;https://gestis.dguv.de/data?name=490300
490303;998-30-1;;;213-650-7;;Triethoxysilan;C6H16O3Si;164,28;https://gestis.dguv.de/data?name=490303;https://gestis.dguv.de/data?name=490303
490304;999-61-1;;607-108-00-2;213-663-8;;2-Hydroxypropylacrylat;C6H10O3;130,14;https://gestis.dguv.de/data?name=490304;https://gestis.dguv.de/data?name=490304
490305;1014-70-6;;613-065-00-0;213-801-7;;Simetryn;C8H15N5S;213,31;https://gestis.dguv.de/data?name=490305;https://gestis.dguv.de/data?name=490305
490306;1064-10-4;;;213-902-6;;Hexaphenyldistannan;C36H30Sn2;700,05;https://gestis.dguv.de/data?name=490306;https://gestis.dguv.de/data?name=490306
490307;1066-45-1;;050-005-00-7;213-917-8;;Trimethylzinnchlorid;C3H9ClSn;199,27;https://gestis.dguv.de/data?name=490307;https://gestis.dguv.de/data?name=490307
490309;1067-52-3;;050-008-00-3;213-933-5;;Tributylzinnmethylat;C13H30OSn;321,087;https://gestis.dguv.de/data?name=490309;https://gestis.dguv.de/data?name=490309
490312;1071-83-6;;607-315-00-8;213-997-4;;Glyphosat;C3H8NO5P;169,07;https://gestis.dguv.de/data?name=490312;https://gestis.dguv.de/data?name=490312
490322;1321-10-4;;;215-309-8;;Chlorkresol, Isomere;C7H7ClO;142,59;https://gestis.dguv.de/data?name=490322;https://gestis.dguv.de/data?name=490322
490328;1335-31-5;;080-006-00-8;215-629-8;;Quecksilber(II)-oxidcyanid;"Hg2(CN)2O
C2Hg2N2O";469,21;https://gestis.dguv.de/data?name=490328;https://gestis.dguv.de/data?name=490328
490332;1461-22-9;;050-008-00-3;215-958-7;;Tributylzinnchlorid;C12H27ClSn;325,49;https://gestis.dguv.de/data?name=490332;https://gestis.dguv.de/data?name=490332
490334;1582-09-8;;609-046-00-1;216-428-8;;Trifluralin;C13H16F3N3O4;335,28;https://gestis.dguv.de/data?name=490334;https://gestis.dguv.de/data?name=490334
490335;1593-77-7;;613-057-00-7;216-474-9;;Dodemorph;C18H35NO;281,84;https://gestis.dguv.de/data?name=490335;https://gestis.dguv.de/data?name=490335
490337;1596-84-5;;;216-485-9;;Daminozid;C6H12N2O3;160,17;https://gestis.dguv.de/data?name=490337;https://gestis.dguv.de/data?name=490337
490338;1610-18-0;;;216-548-0;;Prometon;C10H19N5O;225,29;https://gestis.dguv.de/data?name=490338;https://gestis.dguv.de/data?name=490338
490339;1678-91-7;;;216-835-0;;Ethylcyclohexan;C8H16;112,22;https://gestis.dguv.de/data?name=490339;https://gestis.dguv.de/data?name=490339
490340;1689-99-2;;608-017-00-0;216-885-3;;Bromoxyniloctanoat;C15H17Br2NO2;403,114;https://gestis.dguv.de/data?name=490340;https://gestis.dguv.de/data?name=490340
490341;1694-09-3;;650-010-00-X;216-901-9;;Benzyl violet 4B;C39H41N3NaO6S2;734,9;https://gestis.dguv.de/data?name=490341;https://gestis.dguv.de/data?name=490341
490343;1861-40-1;;;217-465-2;;Benfluralin;C13H16F3N3O4;335,28;https://gestis.dguv.de/data?name=490343;https://gestis.dguv.de/data?name=490343
490345;1912-26-1;;;217-618-3;;Trietazin;C9H16ClN5;229,71;https://gestis.dguv.de/data?name=490345;https://gestis.dguv.de/data?name=490345
490347;1918-02-1;;;217-636-1;;4-Amino-3,5,6-trichlorpyridin-2-carbonsäure;C6H3Cl3N2O2;241,46;https://gestis.dguv.de/data?name=490347;https://gestis.dguv.de/data?name=490347
490348;1918-18-9;;006-062-00-5;;;Methyl-3,4-dichlorphenylcarbamat;C8H7Cl2NO2;220,05;https://gestis.dguv.de/data?name=490348;https://gestis.dguv.de/data?name=490348
490349;1929-77-7;;006-066-00-7;217-681-7;;S-Propyldipropylthiocarbamat;C10H21NOS;203,35;https://gestis.dguv.de/data?name=490349;https://gestis.dguv.de/data?name=490349
490350;1929-82-4;;006-057-00-8;217-682-2;;Nitrapyrin;C6H3Cl4N;230,91;https://gestis.dguv.de/data?name=490350;https://gestis.dguv.de/data?name=490350
490351;1948-33-0;;;217-752-2;;2-tert-Butylhydrochinon;C10H14O2;166,22;https://gestis.dguv.de/data?name=490351;https://gestis.dguv.de/data?name=490351
490352;1967-16-4;;;217-815-4;;Chlorbufam;C11H10ClNO2;223,66;https://gestis.dguv.de/data?name=490352;https://gestis.dguv.de/data?name=490352
490353;1982-47-4;;;217-843-7;;Chloroxuron;C15H15ClN2O2;290,75;https://gestis.dguv.de/data?name=490353;https://gestis.dguv.de/data?name=490353
490355;1983-10-4;;050-008-00-3;217-847-9;;Tributylzinnfluorid;C12H27FSn;309,06;https://gestis.dguv.de/data?name=490355;https://gestis.dguv.de/data?name=490355
490356;2008-41-5;;;217-916-3;;Butylat;C11H23NOS;217,38;https://gestis.dguv.de/data?name=490356;https://gestis.dguv.de/data?name=490356
490357;2050-60-4;;;218-092-8;;Dibutyloxalat;C10H18O4;202,25;https://gestis.dguv.de/data?name=490357;https://gestis.dguv.de/data?name=490357
490358;2079-00-7;;607-155-00-9;;;Blasticidin-S;C17H26N8O5;422,51;https://gestis.dguv.de/data?name=490358;https://gestis.dguv.de/data?name=490358
490360;2155-70-6;;050-008-00-3;218-452-4;;Tributylzinnmethacrylat;C16H32O2Sn;375,14;https://gestis.dguv.de/data?name=490360;https://gestis.dguv.de/data?name=490360
490361;2163-79-3;;006-058-00-3;;;Noruron;C13H22N2O;222,33;https://gestis.dguv.de/data?name=490361;https://gestis.dguv.de/data?name=490361
490362;2163-80-6;;;218-495-9;;Natriummethylarsonat;CH4AsNaO3;161,95;https://gestis.dguv.de/data?name=490362;https://gestis.dguv.de/data?name=490362
490363;2164-17-2;;;218-500-4;;Fluometuron;C10H11F3N2O;232,21;https://gestis.dguv.de/data?name=490363;https://gestis.dguv.de/data?name=490363
490366;2227-13-6;;;218-761-4;;Tetrasul;C12H6Cl4S;324,06;https://gestis.dguv.de/data?name=490366;https://gestis.dguv.de/data?name=490366
490367;2227-17-0;;;218-763-5;;Dienochlor;C10Cl10;474,64;https://gestis.dguv.de/data?name=490367;https://gestis.dguv.de/data?name=490367
490369;2273-43-0;;;218-880-1;;Butylzinnoxidhydroxid;C4H10O2Sn;208,83;https://gestis.dguv.de/data?name=490369;https://gestis.dguv.de/data?name=490369
490371;2273-48-5;;;218-882-2;;Didodecylzinnoxid;C24H50OSn;473,37;https://gestis.dguv.de/data?name=490371;https://gestis.dguv.de/data?name=490371
490373;2279-76-7;;050-007-00-8;218-910-3;;Tripropylzinnchlorid;C9H21ClSn;283,41;https://gestis.dguv.de/data?name=490373;https://gestis.dguv.de/data?name=490373
490375;2408-37-9;;;219-309-9;;2,2,6-Trimethylcyclohexanon;C9H16O;140,23;https://gestis.dguv.de/data?name=490375;https://gestis.dguv.de/data?name=490375
490376;2425-10-7;;006-055-00-7;219-364-9;;Xylylcarb;C10H13NO2;179,22;https://gestis.dguv.de/data?name=490376;https://gestis.dguv.de/data?name=490376
490377;2439-99-8;;015-125-00-6;219-468-4;;Glyphosin;C4H11NO8P2;263,08;https://gestis.dguv.de/data?name=490377;https://gestis.dguv.de/data?name=490377
490378;2514-53-6;;602-068-00-2;219-732-9;;Ethylenbis(trichloracetat);C6H4Cl6O4;352,81;https://gestis.dguv.de/data?name=490378;https://gestis.dguv.de/data?name=490378
490379;2536-31-4;;;219-800-8;;Chlorflurenol;C15H11ClO3;274,70;https://gestis.dguv.de/data?name=490379;https://gestis.dguv.de/data?name=490379
490381;2655-14-3;;006-067-00-2;;;3,5-Xylylmethylcarbamat;C10H13NO2;179,22;https://gestis.dguv.de/data?name=490381;https://gestis.dguv.de/data?name=490381
490382;2675-77-6;;;220-222-3;;Chloroneb;C8H8Cl2O2;207,06;https://gestis.dguv.de/data?name=490382;https://gestis.dguv.de/data?name=490382
490384;2781-10-4;;;220-481-2;;Dibutylzinnbis(2-ethylhexanoat);C24H48O4Sn;519,33;https://gestis.dguv.de/data?name=490384;https://gestis.dguv.de/data?name=490384
490385;2813-95-8;;609-026-00-2;220-560-1;;Dinosebacetat;C12H14N2O6;282,25;https://gestis.dguv.de/data?name=490385;https://gestis.dguv.de/data?name=490385
490386;2816-57-1;;;220-570-6;;2,6-Dimethylcyclohexanon;C8H14O;126,20;https://gestis.dguv.de/data?name=490386;https://gestis.dguv.de/data?name=490386
490387;2844-92-0;;612-019-00-7;220-639-0;;Dipikrylamin, Ammoniumsalz;C12H8N8O12;456,24;https://gestis.dguv.de/data?name=490387;https://gestis.dguv.de/data?name=490387
490388;2935-44-6;;;220-910-3;;2,5-Hexandiol;C6H14O2;118,18;https://gestis.dguv.de/data?name=490388;https://gestis.dguv.de/data?name=490388
490392;3091-25-6;;;221-435-4;;Octylzinntrichlorid;C8H17Cl3Sn;338,29;https://gestis.dguv.de/data?name=490392;https://gestis.dguv.de/data?name=490392
490393;3091-32-5;;050-012-00-5;221-437-5;;Tricyclohexylzinnchlorid;C18H33ClSn;403,618;https://gestis.dguv.de/data?name=490393;https://gestis.dguv.de/data?name=490393
490396;3254-63-5;;015-119-00-3;;;Dimethyl-4-(methylthio)phenylphosphat;C9H13O4PS;248,25;https://gestis.dguv.de/data?name=490396;https://gestis.dguv.de/data?name=490396
490398;3337-71-1;;;222-077-1;;Asulam;C8H10N2O4S;230,24;https://gestis.dguv.de/data?name=490398;https://gestis.dguv.de/data?name=490398
490399;3349-36-8;;;222-103-1;;Dibutylzinndibutylat;C16H36O2Sn;379,17;https://gestis.dguv.de/data?name=490399;https://gestis.dguv.de/data?name=490399
490400;3380-34-5;;604-070-00-9;222-182-2;;Triclosan;C12H7Cl3O2;289,54;https://gestis.dguv.de/data?name=490400;https://gestis.dguv.de/data?name=490400
490401;3452-97-9;;;222-376-7;;3,5,5-Trimethyl-1-hexanol;C9H20O;144,26;https://gestis.dguv.de/data?name=490401;https://gestis.dguv.de/data?name=490401
490405;3542-36-7;;050-021-00-4;222-583-2;;Dioctylzinndichlorid;C16H34Cl2Sn;416,04;https://gestis.dguv.de/data?name=490405;https://gestis.dguv.de/data?name=490405
490406;3547-33-9;;603-088-00-4;222-598-4;;2-(Octylthio)ethanol;C10H22OS;190,35;https://gestis.dguv.de/data?name=490406;https://gestis.dguv.de/data?name=490406
490409;3590-84-9;;;222-733-7;;Tetraoctylzinn;C32H68Sn;571,59;https://gestis.dguv.de/data?name=490409;https://gestis.dguv.de/data?name=490409
490410;3648-18-8;;050-031-00-9;222-883-3;;Dioctylzinndilaurat;C40H80O4Sn;743,78;https://gestis.dguv.de/data?name=490410;https://gestis.dguv.de/data?name=490410
490413;3766-60-7;;;223-187-2;;Buturon;C12H13ClN2O;236,70;https://gestis.dguv.de/data?name=490413;https://gestis.dguv.de/data?name=490413
490415;3813-05-6;;607-153-00-8;223-297-0;;Benazolin;C9H6ClNO3S;243,67;https://gestis.dguv.de/data?name=490415;https://gestis.dguv.de/data?name=490415
490419;3938-96-3;;;223-521-7;;Ethylmethoxyacetat;C5H10O3;118,13;https://gestis.dguv.de/data?name=490419;https://gestis.dguv.de/data?name=490419
490420;3944-36-3;;;223-533-2;;1-Isopropoxy-2-propanol;C6H14O2;118,18;https://gestis.dguv.de/data?name=490420;https://gestis.dguv.de/data?name=490420
490427;4312-97-4;;607-167-00-4;;;Natrium-3-chloracrylat;C3H2ClNaO2;128,49;https://gestis.dguv.de/data?name=490427;https://gestis.dguv.de/data?name=490427
490429;4342-36-3;;050-008-00-3;224-399-8;;Tributylzinnbenzoat;C19H32O2Sn;411,17;https://gestis.dguv.de/data?name=490429;https://gestis.dguv.de/data?name=490429
490431;4439-24-1;;;224-658-5;;Ethylenglykolmonoisobutylether;C6H14O2;118,18;https://gestis.dguv.de/data?name=490431;https://gestis.dguv.de/data?name=490431
490432;4482-55-7;;006-050-00-X;;;1,1-Dimethylphenyluroniumtrichloracetat;C11H13Cl3N2O3;327,60;https://gestis.dguv.de/data?name=490432;https://gestis.dguv.de/data?name=490432
490433;4658-28-0;;;225-101-9;;Aziprotryn;C7H11N7S;225,28;https://gestis.dguv.de/data?name=490433;https://gestis.dguv.de/data?name=490433
490434;4726-14-1;;;225-219-0;;Nitralin;C13H19N3O6S;345,38;https://gestis.dguv.de/data?name=490434;https://gestis.dguv.de/data?name=490434
490439;4849-32-5;;;225-439-7;;Karbutilat;C14H21N3O3;279,34;https://gestis.dguv.de/data?name=490439;https://gestis.dguv.de/data?name=490439
490441;5221-53-4;;;226-021-7;;Dimethirimol;C11H19N3O;209,29;https://gestis.dguv.de/data?name=490441;https://gestis.dguv.de/data?name=490441
490442;5234-68-4;;616-226-00-3;226-031-1;;Carboxin;C12H13NO2S;235,31;https://gestis.dguv.de/data?name=490442;https://gestis.dguv.de/data?name=490442
490443;5259-88-1;;006-060-00-4;226-066-2;;Oxycarboxin;C12H13NO4S;267,31;https://gestis.dguv.de/data?name=490443;https://gestis.dguv.de/data?name=490443
490446;5598-13-0;;015-186-00-9;227-011-5;;Chlorpyrifos-methyl;C7H7Cl3NO3PS;322,54;https://gestis.dguv.de/data?name=490446;https://gestis.dguv.de/data?name=490446
490447;5827-05-4;;015-128-00-2;;;S-(Ethylsulfinylmethyl)-O,O-diisopropyldithiophosphat;C9H21O3PS3;304,43;https://gestis.dguv.de/data?name=490447;https://gestis.dguv.de/data?name=490447
490450;5827-58-7;;;227-403-6;;Didodecylzinndichlorid;C24H50Cl2Sn;528,28;https://gestis.dguv.de/data?name=490450;https://gestis.dguv.de/data?name=490450
490454;5902-51-2;;;227-595-1;;Terbacil;C9H13ClN2O2;216,67;https://gestis.dguv.de/data?name=490454;https://gestis.dguv.de/data?name=490454
490459;6369-59-1;;612-030-00-7;228-871-4;;2-Methyl-p-phenylendiaminsulfat;C7H10N2.xH2O4S;;https://gestis.dguv.de/data?name=490459;https://gestis.dguv.de/data?name=490459
490463;6804-07-5;;613-050-00-9;229-879-0;;Carbadox;C11H10N4O4;262,23;https://gestis.dguv.de/data?name=490463;https://gestis.dguv.de/data?name=490463
490467;7067-44-9;;050-012-00-5;230-358-5;;Butyltricyclohexylstannan;C22H42Sn;425,279;https://gestis.dguv.de/data?name=490467;https://gestis.dguv.de/data?name=490467
490471;7276-58-6;;615-014-00-8;;;Tris(1-dodecyl-3-methyl-2-phenylbenzimidazolium)hexacyanoferrat;C84H111FeN12;1344,73;https://gestis.dguv.de/data?name=490471;https://gestis.dguv.de/data?name=490471
490472;7287-19-6;;;230-711-3;;Prometryn;C10H19N5S;241,36;https://gestis.dguv.de/data?name=490472;https://gestis.dguv.de/data?name=490472
490473;7287-36-7;;;230-712-9;;Monalid;C13H18ClNO;239,75;https://gestis.dguv.de/data?name=490473;https://gestis.dguv.de/data?name=490473
490484;7446-27-7;;082-006-00-3;231-205-5;;Bleiphosphat;"Pb3(PO4)2
O8P2Pb3";811,5;https://gestis.dguv.de/data?name=490484;https://gestis.dguv.de/data?name=490484
490485;7631-89-2;;033-005-00-1;231-547-5;;Natriumarsenat, unspezifiziertes Salz;AsH3O4.xNa;;https://gestis.dguv.de/data?name=490485;https://gestis.dguv.de/data?name=490485
490487;7696-12-0;;607-727-00-8;231-711-6;;Tetramethrin;C19H25NO4;331,41;https://gestis.dguv.de/data?name=490487;https://gestis.dguv.de/data?name=490487
490491;7779-88-6;"19154-63-3
10196-18-6";;231-943-8;;Zinknitrat;"Zn(NO3)2
N2O6Zn";189,39;https://gestis.dguv.de/data?name=490491;https://gestis.dguv.de/data?name=490491
490493;7783-81-5;;092-002-00-3;232-028-6;;Uran(VI)-fluorid;"UF6
F6U";352,02;https://gestis.dguv.de/data?name=490493;https://gestis.dguv.de/data?name=490493
490494;7789-61-9;;051-003-00-9;232-179-8;;Antimon(III)-bromid;"SbBr3
Br3Sb";361,48;https://gestis.dguv.de/data?name=490494;https://gestis.dguv.de/data?name=490494
490496;7790-28-5;;;232-197-6;;Natriumperiodat;"NaIO4
INaO4";213,89;https://gestis.dguv.de/data?name=490496;https://gestis.dguv.de/data?name=490496
490497;8001-58-9;;648-101-00-4;232-287-5;;Kohlenteerkreosot;;;https://gestis.dguv.de/data?name=490497;https://gestis.dguv.de/data?name=490497
490498;8003-05-2;;080-008-00-9;;;Gemisch aus Phenylquecksilberhydroxid und Phenylquecksilbernitrat;C12H11Hg2NO4;634,45;https://gestis.dguv.de/data?name=490498;https://gestis.dguv.de/data?name=490498
490501;8051-02-3;;613-062-00-4;;;Sabadilla;;;https://gestis.dguv.de/data?name=490501;https://gestis.dguv.de/data?name=490501
490502;8065-36-9;;006-047-00-3;;;Bufencarb;C13H19NO2;221,30;https://gestis.dguv.de/data?name=490502;https://gestis.dguv.de/data?name=490502
490505;8069-76-9;;609-045-00-6;;;Dinocton-6;C16H22N2O7;354,36;https://gestis.dguv.de/data?name=490505;https://gestis.dguv.de/data?name=490505
490509;10004-44-1;;613-115-00-1;233-000-6;;3-Hydroxy-5-methylisoxazol;C4H5NO2;99,09;https://gestis.dguv.de/data?name=490509;https://gestis.dguv.de/data?name=490509
490510;10031-87-5;;;233-095-4;;2-Ethylbutylacetat;C8H16O2;144,21;https://gestis.dguv.de/data?name=490510;https://gestis.dguv.de/data?name=490510
490513;10124-56-8;;;233-343-1;;"Natriummetaphosphat
";Na6O18P6;611,77;https://gestis.dguv.de/data?name=490513;https://gestis.dguv.de/data?name=490513
490519;10487-71-5;;;234-010-3;;Crotonoylchlorid;C4H5ClO;104,54;https://gestis.dguv.de/data?name=490519;https://gestis.dguv.de/data?name=490519
490521;10584-98-2;;;234-186-1;;Dibutylzinnbis(2-ethylhexylthioglykolat);C28H56O4S2Sn;639,56;https://gestis.dguv.de/data?name=490521;https://gestis.dguv.de/data?name=490521
490523;12008-41-2;12280-03-4;005-020-00-3;234-541-0;;Dinatriumoctaborat;"Na2B8O13
B8Na2O13";340,45;https://gestis.dguv.de/data?name=490523;https://gestis.dguv.de/data?name=490523
490525;12054-48-7;11113-74-9;028-008-00-X;235-008-5;234-348-1;Nickel(II)-hydroxid;"Ni(OH)2
H2NiO2";92,70;https://gestis.dguv.de/data?name=490525;https://gestis.dguv.de/data?name=490525
490527;12771-68-5;;;235-814-7;;Ancymidol;C15H16N2O2;256,31;https://gestis.dguv.de/data?name=490527;https://gestis.dguv.de/data?name=490527
490531;13067-93-1;;015-110-00-4;;;Cyanofenphos;C15H14NO2PS;303,32;https://gestis.dguv.de/data?name=490531;https://gestis.dguv.de/data?name=490531
490537;13356-20-2;;;236-408-2;;Octylzinnhydroxidoxid;C8H18O2Sn;264,94;https://gestis.dguv.de/data?name=490537;https://gestis.dguv.de/data?name=490537
490539;13424-46-9;;082-003-00-7;236-542-1;;Bleiazid;"Pb(N3)2
N6Pb";291,24;https://gestis.dguv.de/data?name=490539;https://gestis.dguv.de/data?name=490539
490541;13435-05-7;;050-008-00-3;236-563-6;;Tris(tributylzinn)phosphat;C36H81O4PSn3;965,14;https://gestis.dguv.de/data?name=490541;https://gestis.dguv.de/data?name=490541
490542;13464-35-2;;033-002-00-5;236-680-2;;Kalium-m-arsenit;"K3As3O6
As3K3O6";438,05;https://gestis.dguv.de/data?name=490542;https://gestis.dguv.de/data?name=490542
490545;13593-03-8;;015-138-00-7;237-031-6;;Chinalphos;C12H15N2O3PS;298,30;https://gestis.dguv.de/data?name=490545;https://gestis.dguv.de/data?name=490545
490546;13637-76-8;;082-001-00-6;237-125-7;;Blei(II)-perchlorat;"Pb(ClO4)2
Cl2O8Pb";406,10;https://gestis.dguv.de/data?name=490546;https://gestis.dguv.de/data?name=490546
490547;13684-56-5;;616-113-00-9;237-198-5;;Desmedipham;C1616N2O4;300,31;https://gestis.dguv.de/data?name=490547;https://gestis.dguv.de/data?name=490547
490548;13684-63-4;;616-106-00-0;237-199-0;;Phenmedipham;C16H16N2O4;300,31;https://gestis.dguv.de/data?name=490548;https://gestis.dguv.de/data?name=490548
490549;13701-59-2;;056-002-00-7;237-222-4;;Bariummetaborat;"Ba(HBO2)2
H2B2BaO4";224,97;https://gestis.dguv.de/data?name=490549;https://gestis.dguv.de/data?name=490549
490554;14214-32-5;;;238-068-0;;Difenoxuron;C16H18N2O3;286,33;https://gestis.dguv.de/data?name=490554;https://gestis.dguv.de/data?name=490554
490561;15245-44-0;;609-019-00-4;239-290-0;;Blei-2,4,6-trinitroresorcinat;C6HN3O8Pb;450,28;https://gestis.dguv.de/data?name=490561;https://gestis.dguv.de/data?name=490561
490562;15263-52-2;;616-017-00-7;239-309-2;;Cartaphydrochlorid;C7H16ClN3O2S2;273,80;https://gestis.dguv.de/data?name=490562;https://gestis.dguv.de/data?name=490562
490563;15271-41-7;;006-065-00-1;;;3-Chlor-6-cyanbicyclo(2,2,1)heptan-2-on-O-(N-methyl-carbamoyl)oxim;C10H12ClN3O2;241,68;https://gestis.dguv.de/data?name=490563;https://gestis.dguv.de/data?name=490563
490565;15310-01-7;;;239-352-7;;Benodanil;C13H10INO;323,13;https://gestis.dguv.de/data?name=490565;https://gestis.dguv.de/data?name=490565
490567;15457-05-3;;;239-474-0;;Fluordifen;C13H7F3N2O5;328,20;https://gestis.dguv.de/data?name=490567;https://gestis.dguv.de/data?name=490567
490570;15546-11-9;;;239-594-3;;Dibutylzinnbis(methylmaleat);C18H28O8Sn;491,10;https://gestis.dguv.de/data?name=490570;https://gestis.dguv.de/data?name=490570
490573;15571-58-1;;050-027-00-7;239-622-4;;Dioctylzinnbis(2-ethylhexylthioglykolat);C36H72O4S2Sn;751,80;https://gestis.dguv.de/data?name=490573;https://gestis.dguv.de/data?name=490573
